row_id,order_id,order__date,ship__date,ship__mode,customer_id,customer__name,segment,country,city,state,postal__code,region,product_id,category,sub-_category,product__name,sales
8454,CA-2017-125087,18-04-2017,23-04-2017,Standard Class,TH-21115,thea hudgings,Corporate,United States,Houston,Texas,77070.0,Central,OFF-ST-10001780,Office Supplies,Storage,tennsco 16-compartment lockers with coat rack,1554.936
8455,CA-2017-125087,18-04-2017,23-04-2017,Standard Class,TH-21115,thea hudgings,Corporate,United States,Houston,Texas,77070.0,Central,FUR-FU-10004748,Furniture,Furnishings,"howard miller 16"" diameter gallery wall clock",127.88
8456,CA-2017-154081,22-05-2017,29-05-2017,Standard Class,JE-15610,jim epp,Corporate,United States,Los Angeles,California,90049.0,West,TEC-PH-10001918,Technology,Phones,nortel business series terminal t7208 digital phone,222.384
8457,US-2018-118556,28-05-2018,02-06-2018,Second Class,TH-21235,tiffany house,Corporate,United States,Chicago,Illinois,60653.0,Central,FUR-CH-10001146,Furniture,Chairs,"global task chair, black",106.869
8458,US-2018-118556,28-05-2018,02-06-2018,Second Class,TH-21235,tiffany house,Corporate,United States,Chicago,Illinois,60653.0,Central,OFF-BI-10004364,Office Supplies,Binders,storex dura pro binders,3.564
8459,CA-2015-126200,25-08-2015,29-08-2015,Standard Class,JE-15715,joe elijah,Consumer,United States,Houston,Texas,77070.0,Central,OFF-BI-10002133,Office Supplies,Binders,"wilson jones elliptical ring 3 1/2"" capacity binders, 800 sheets",25.68
8460,CA-2015-126200,25-08-2015,29-08-2015,Standard Class,JE-15715,joe elijah,Consumer,United States,Houston,Texas,77070.0,Central,OFF-BI-10002225,Office Supplies,Binders,"square ring data binders, rigid 75 pt. covers, 11"" x 14-7/8""",12.384
8461,CA-2015-146500,30-08-2015,04-09-2015,Standard Class,AT-10735,annie thurman,Consumer,United States,Bristol,Connecticut,6010.0,East,OFF-BI-10002432,Office Supplies,Binders,wilson jones standard d-ring binders,25.3
8462,CA-2015-146500,30-08-2015,04-09-2015,Standard Class,AT-10735,annie thurman,Consumer,United States,Bristol,Connecticut,6010.0,East,OFF-ST-10000563,Office Supplies,Storage,fellowes bankers box stor/drawer steel plus,95.94
8463,CA-2016-169537,03-09-2016,07-09-2016,Second Class,JH-15820,john huston,Consumer,United States,Holland,Michigan,49423.0,Central,OFF-LA-10001982,Office Supplies,Labels,smead alpha-z color-coded name labels first letter starter set,7.5
8464,CA-2015-100881,28-03-2015,01-04-2015,Standard Class,DR-12940,daniel raglin,Home Office,United States,Albuquerque,New Mexico,87105.0,West,TEC-PH-10003273,Technology,Phones,at&t tr1909w,302.376
8465,CA-2016-144043,10-05-2016,15-05-2016,Standard Class,AB-10165,alan barnes,Consumer,United States,Louisville,Colorado,80027.0,West,TEC-AC-10002718,Technology,Accessories,belkin standard 104 key usb keyboard,46.688
8466,CA-2016-116512,09-04-2016,14-04-2016,Standard Class,MC-18100,mick crebagga,Consumer,United States,New York City,New York,10024.0,East,OFF-ST-10001505,Office Supplies,Storage,"perma stor-all hanging file box, 13 1/8""w x 12 1/4""d x 10 1/2""h",17.94
8467,CA-2016-101000,09-04-2016,14-04-2016,Standard Class,IG-15085,ivan gibson,Consumer,United States,Norwich,Connecticut,6360.0,East,OFF-AP-10000179,Office Supplies,Appliances,honeywell enviracaire portable hepa air cleaner for up to 10 x 16 room,370.14
8468,CA-2017-168557,19-09-2017,23-09-2017,Standard Class,FH-14275,frank hawley,Corporate,United States,San Francisco,California,94122.0,West,OFF-BI-10002309,Office Supplies,Binders,avery heavy-duty ezd  binder with locking rings,8.928
8469,US-2017-164196,11-11-2017,17-11-2017,Standard Class,AS-10285,alejandro savely,Corporate,United States,Noblesville,Indiana,46060.0,Central,FUR-TA-10001950,Furniture,Tables,balt solid wood round tables,2678.94
8470,US-2018-132031,23-04-2018,27-04-2018,Standard Class,PN-18775,parhena norris,Home Office,United States,Clarksville,Tennessee,37042.0,South,FUR-BO-10001972,Furniture,Bookcases,o'sullivan 4-shelf bookcase in odessa pine,387.136
8471,US-2018-132031,23-04-2018,27-04-2018,Standard Class,PN-18775,parhena norris,Home Office,United States,Clarksville,Tennessee,37042.0,South,TEC-AC-10002473,Technology,Accessories,maxell 4.7gb dvd-r,45.408
8472,US-2018-132031,23-04-2018,27-04-2018,Standard Class,PN-18775,parhena norris,Home Office,United States,Clarksville,Tennessee,37042.0,South,FUR-FU-10000193,Furniture,Furnishings,tenex chairmats for use with hard floors,77.952
8473,US-2018-132031,23-04-2018,27-04-2018,Standard Class,PN-18775,parhena norris,Home Office,United States,Clarksville,Tennessee,37042.0,South,OFF-LA-10000081,Office Supplies,Labels,avery 496,3.0
8474,CA-2016-169733,22-10-2016,26-10-2016,Second Class,GM-14500,gene mcclure,Consumer,United States,Hollywood,Florida,33021.0,South,OFF-ST-10000876,Office Supplies,Storage,eldon simplefile box office,9.952
8475,CA-2018-169404,09-04-2018,14-04-2018,Standard Class,NC-18625,noah childs,Corporate,United States,York,Pennsylvania,17403.0,East,OFF-BI-10004492,Office Supplies,Binders,tuf-vin binders,37.896
8476,CA-2018-169404,09-04-2018,14-04-2018,Standard Class,NC-18625,noah childs,Corporate,United States,York,Pennsylvania,17403.0,East,OFF-PA-10001033,Office Supplies,Paper,xerox 1893,65.584
8477,CA-2018-134880,27-10-2018,01-11-2018,Standard Class,TW-21025,tamara willingham,Home Office,United States,Mesa,Arizona,85204.0,West,OFF-PA-10004039,Office Supplies,Paper,xerox 1882,44.784
8478,CA-2016-145758,30-10-2016,30-10-2016,Same Day,BF-11020,barry französisch,Corporate,United States,New York City,New York,10024.0,East,TEC-MA-10004552,Technology,Machines,star micronics tsp100 tsp143lan receipt printer,1035.8
8479,CA-2018-158736,18-12-2018,24-12-2018,Standard Class,TT-21460,tonja turnell,Home Office,United States,San Francisco,California,94110.0,West,OFF-AR-10002578,Office Supplies,Art,newell 335,5.76
8480,US-2017-119270,12-03-2017,16-03-2017,Standard Class,SW-20245,scot wooten,Consumer,United States,Los Angeles,California,90036.0,West,OFF-PA-10004022,Office Supplies,Paper,hammermill color copier paper (28lb. and 96 bright),19.98
8481,CA-2015-109890,21-07-2015,27-07-2015,Standard Class,PG-18820,patrick gardner,Consumer,United States,Omaha,Nebraska,68104.0,Central,TEC-PH-10004100,Technology,Phones,griffin gc17055 auxiliary audio cable,35.98
8482,CA-2017-138583,24-05-2017,28-05-2017,Standard Class,DP-13390,dennis pardue,Home Office,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-AR-10001860,Office Supplies,Art,bic liqua brite liner,16.656
8483,US-2018-118535,11-02-2018,15-02-2018,Standard Class,DJ-13510,don jones,Corporate,United States,New York City,New York,10024.0,East,OFF-LA-10001297,Office Supplies,Labels,avery 473,20.7
8484,CA-2017-126284,20-09-2017,24-09-2017,Standard Class,EN-13780,edward nazzal,Consumer,United States,Grand Rapids,Michigan,49505.0,Central,OFF-BI-10004828,Office Supplies,Binders,gbc poly designer binding covers,83.7
8485,CA-2018-142391,24-09-2018,24-09-2018,Same Day,PB-19150,philip brown,Consumer,United States,Seattle,Washington,98115.0,West,FUR-FU-10002759,Furniture,Furnishings,12-1/2 diameter round wall clock,199.8
8486,CA-2018-124716,27-03-2018,31-03-2018,Standard Class,BD-11560,brendan dodson,Home Office,United States,Fresno,California,93727.0,West,OFF-PA-10000740,Office Supplies,Paper,xerox 1982,45.68
8487,CA-2018-124716,27-03-2018,31-03-2018,Standard Class,BD-11560,brendan dodson,Home Office,United States,Fresno,California,93727.0,West,OFF-PA-10001144,Office Supplies,Paper,xerox 1913,110.96
8488,CA-2018-124716,27-03-2018,31-03-2018,Standard Class,BD-11560,brendan dodson,Home Office,United States,Fresno,California,93727.0,West,OFF-PA-10000859,Office Supplies,Paper,unpadded memo slips,11.94
8489,CA-2017-158841,02-02-2017,04-02-2017,Second Class,SE-20110,sanjit engle,Consumer,United States,Arlington,Virginia,22204.0,South,TEC-MA-10001127,Technology,Machines,"hp designjet t520 inkjet large format printer - 24"" color",8749.95
8490,CA-2017-158841,02-02-2017,04-02-2017,Second Class,SE-20110,sanjit engle,Consumer,United States,Arlington,Virginia,22204.0,South,OFF-BI-10002557,Office Supplies,Binders,presstex flexible ring binders,36.4
8491,CA-2017-158841,02-02-2017,04-02-2017,Second Class,SE-20110,sanjit engle,Consumer,United States,Arlington,Virginia,22204.0,South,FUR-FU-10001731,Furniture,Furnishings,acrylic self-standing desk frames,18.69
8492,CA-2018-106824,07-07-2018,11-07-2018,Standard Class,AT-10735,annie thurman,Consumer,United States,Los Angeles,California,90049.0,West,OFF-FA-10001135,Office Supplies,Fasteners,"brites rubber bands, 1 1/2 oz. box",5.94
8493,CA-2016-109190,23-10-2016,28-10-2016,Standard Class,CC-12685,craig carroll,Consumer,United States,Lubbock,Texas,79424.0,Central,OFF-PA-10000069,Office Supplies,Paper,"tops 4 x 6 fluorescent color memo sheets, 500 sheets per pack",60.736
8494,CA-2016-109190,23-10-2016,28-10-2016,Standard Class,CC-12685,craig carroll,Consumer,United States,Lubbock,Texas,79424.0,Central,TEC-CO-10001943,Technology,Copiers,canon pc-428 personal copier,479.976
8495,CA-2016-109190,23-10-2016,28-10-2016,Standard Class,CC-12685,craig carroll,Consumer,United States,Lubbock,Texas,79424.0,Central,OFF-BI-10000977,Office Supplies,Binders,ibico plastic spiral binding combs,6.08
8496,CA-2017-143154,02-12-2017,08-12-2017,Standard Class,AS-10225,alan schoenberger,Corporate,United States,Longmont,Colorado,80501.0,West,TEC-AC-10002942,Technology,Accessories,wd my passport ultra 1tb portable external hard drive,165.6
8497,CA-2015-169061,05-03-2015,08-03-2015,Second Class,AB-10150,aimee bixby,Consumer,United States,Yonkers,New York,10701.0,East,OFF-AR-10000588,Office Supplies,Art,newell 345,59.52
8498,CA-2015-169061,05-03-2015,08-03-2015,Second Class,AB-10150,aimee bixby,Consumer,United States,Yonkers,New York,10701.0,East,TEC-AC-10002001,Technology,Accessories,logitech wireless gaming headset g930,479.97
8499,CA-2015-169061,05-03-2015,08-03-2015,Second Class,AB-10150,aimee bixby,Consumer,United States,Yonkers,New York,10701.0,East,OFF-SU-10000381,Office Supplies,Supplies,acme forged steel scissors with black enamel handles,18.62
8500,CA-2015-169061,05-03-2015,08-03-2015,Second Class,AB-10150,aimee bixby,Consumer,United States,Yonkers,New York,10701.0,East,OFF-BI-10001617,Office Supplies,Binders,gbc wire binding combs,49.632
8501,CA-2015-169061,05-03-2015,08-03-2015,Second Class,AB-10150,aimee bixby,Consumer,United States,Yonkers,New York,10701.0,East,OFF-PA-10001878,Office Supplies,Paper,xerox 1891,97.82
8502,CA-2016-102316,01-03-2016,03-03-2016,Second Class,DH-13075,dave hallsten,Corporate,United States,Los Angeles,California,90045.0,West,TEC-PH-10000376,Technology,Phones,square credit card reader,15.984
8503,CA-2016-102316,01-03-2016,03-03-2016,Second Class,DH-13075,dave hallsten,Corporate,United States,Los Angeles,California,90045.0,West,FUR-CH-10003396,Furniture,Chairs,global deluxe steno chair,184.752
8504,CA-2015-164903,20-02-2015,24-02-2015,Standard Class,SR-20740,steven roelle,Home Office,United States,Los Angeles,California,90049.0,West,OFF-PA-10003363,Office Supplies,Paper,xerox 204,12.96
8505,CA-2017-109400,02-05-2017,06-05-2017,Standard Class,NR-18550,nick radford,Consumer,United States,Amarillo,Texas,79109.0,Central,FUR-CH-10003298,Furniture,Chairs,"office star - contemporary task swivel chair with loop arms, charcoal",366.744
8506,CA-2017-130400,08-03-2017,12-03-2017,Standard Class,SJ-20125,sanjit jacobs,Home Office,United States,Dallas,Texas,75217.0,Central,OFF-BI-10001757,Office Supplies,Binders,pressboard hanging data binders for unburst sheets,8.856
8507,CA-2017-130400,08-03-2017,12-03-2017,Standard Class,SJ-20125,sanjit jacobs,Home Office,United States,Dallas,Texas,75217.0,Central,TEC-AC-10004633,Technology,Accessories,"verbatim 25 gb 6x blu-ray single layer recordable disc, 3/pack",27.96
8508,CA-2017-130400,08-03-2017,12-03-2017,Standard Class,SJ-20125,sanjit jacobs,Home Office,United States,Dallas,Texas,75217.0,Central,OFF-EN-10001453,Office Supplies,Envelopes,"tyvek interoffice envelopes, 9 1/2"" x 12 1/2"", 100/box",146.352
8509,CA-2016-135853,11-12-2016,14-12-2016,First Class,CA-12775,cynthia arntzen,Consumer,United States,Detroit,Michigan,48205.0,Central,TEC-AC-10004761,Technology,Accessories,maxell 4.7gb dvd+rw 3/pack,175.23
8510,CA-2016-135853,11-12-2016,14-12-2016,First Class,CA-12775,cynthia arntzen,Consumer,United States,Detroit,Michigan,48205.0,Central,TEC-PH-10003691,Technology,Phones,blackberry q10,125.99
8511,CA-2016-135853,11-12-2016,14-12-2016,First Class,CA-12775,cynthia arntzen,Consumer,United States,Detroit,Michigan,48205.0,Central,OFF-BI-10004965,Office Supplies,Binders,ibico covers for plastic or wire binding elements,23.0
8512,CA-2017-103359,22-12-2017,26-12-2017,Standard Class,LC-16885,lena creighton,Consumer,United States,New York City,New York,10035.0,East,OFF-BI-10004233,Office Supplies,Binders,"gbc pre-punched binding paper, plastic, white, 8-1/2"" x 11""",25.584
8513,CA-2017-144645,02-02-2017,08-02-2017,Standard Class,NS-18640,noel staavos,Corporate,United States,Houston,Texas,77041.0,Central,FUR-FU-10003601,Furniture,Furnishings,"deflect-o rollamat studded, beveled mat for medium pile carpeting",73.784
8514,CA-2018-141614,05-06-2018,09-06-2018,Standard Class,NS-18640,noel staavos,Corporate,United States,Orlando,Florida,32839.0,South,OFF-PA-10002787,Office Supplies,Paper,xerox 227,20.736
8515,CA-2016-122168,21-08-2016,26-08-2016,Standard Class,HG-14965,henry goldwyn,Corporate,United States,Florence,Kentucky,41042.0,South,OFF-AR-10003602,Office Supplies,Art,"quartet omega colored chalk, 12/pack",17.52
8516,CA-2016-122168,21-08-2016,26-08-2016,Standard Class,HG-14965,henry goldwyn,Corporate,United States,Florence,Kentucky,41042.0,South,OFF-AR-10002053,Office Supplies,Art,"premium writing pencils, soft, #2 by central association for the blind",35.76
8517,CA-2017-132899,07-04-2017,11-04-2017,Standard Class,SF-20200,sarah foster,Consumer,United States,New York City,New York,10009.0,East,OFF-AR-10002833,Office Supplies,Art,newell 322,3.64
8518,CA-2018-149720,04-06-2018,07-06-2018,Second Class,EM-14065,erin mull,Consumer,United States,Frisco,Texas,75034.0,Central,FUR-FU-10002501,Furniture,Furnishings,nu-dell executive frame,30.336
8519,CA-2018-118003,04-12-2018,10-12-2018,Standard Class,DO-13645,doug o'connell,Consumer,United States,Paterson,New Jersey,7501.0,East,FUR-FU-10002506,Furniture,Furnishings,"tensor ""hersey kiss"" styled floor lamp",12.99
8520,CA-2018-118003,04-12-2018,10-12-2018,Standard Class,DO-13645,doug o'connell,Consumer,United States,Paterson,New Jersey,7501.0,East,FUR-CH-10003817,Furniture,Chairs,"global value steno chair, gray",182.22
8521,CA-2018-118003,04-12-2018,10-12-2018,Standard Class,DO-13645,doug o'connell,Consumer,United States,Paterson,New Jersey,7501.0,East,FUR-CH-10004860,Furniture,Chairs,global low back tilter chair,302.94
8522,CA-2017-141887,11-01-2017,15-01-2017,Standard Class,MP-17470,mark packer,Home Office,United States,Columbus,Ohio,43229.0,East,FUR-FU-10002268,Furniture,Furnishings,ultra door push plate,54.992
8523,US-2017-160206,01-04-2017,07-04-2017,Standard Class,MY-18295,muhammed yedwab,Corporate,United States,Milwaukee,Wisconsin,53209.0,Central,TEC-PH-10000148,Technology,Phones,cyber acoustics ac-202b speech recognition stereo headset,12.99
8524,CA-2018-133074,21-09-2018,25-09-2018,Standard Class,DB-13615,doug bickford,Consumer,United States,San Francisco,California,94109.0,West,OFF-PA-10004082,Office Supplies,Paper,"adams telephone message book w/frequently-called numbers space, 400 messages per book",55.86
8525,CA-2018-161172,16-03-2018,16-03-2018,Same Day,SP-20920,susan pistek,Consumer,United States,Columbus,Ohio,43229.0,East,TEC-PH-10004348,Technology,Phones,otterbox defender series case - iphone 5c,44.376
8526,CA-2018-161172,16-03-2018,16-03-2018,Same Day,SP-20920,susan pistek,Consumer,United States,Columbus,Ohio,43229.0,East,FUR-FU-10003424,Furniture,Furnishings,nu-dell oak frame,51.264
8527,CA-2018-161172,16-03-2018,16-03-2018,Same Day,SP-20920,susan pistek,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-BI-10004654,Office Supplies,Binders,avery binding system hidden tab executive style index sets,5.193
8528,CA-2018-161172,16-03-2018,16-03-2018,Same Day,SP-20920,susan pistek,Consumer,United States,Columbus,Ohio,43229.0,East,TEC-AC-10004571,Technology,Accessories,logitech g700s rechargeable gaming mouse,159.984
8529,CA-2018-161172,16-03-2018,16-03-2018,Same Day,SP-20920,susan pistek,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-ST-10000675,Office Supplies,Storage,"file shuttle ii and handi-file, black",54.224
8530,CA-2018-137624,10-11-2018,17-11-2018,Standard Class,ME-17320,maria etezadi,Home Office,United States,Los Angeles,California,90008.0,West,FUR-CH-10001714,Furniture,Chairs,"global leather & oak executive chair, burgundy",241.424
8531,CA-2017-156748,30-11-2017,06-12-2017,Standard Class,BS-11755,bruce stewart,Consumer,United States,Detroit,Michigan,48227.0,Central,OFF-PA-10000380,Office Supplies,Paper,"rediform incoming/outgoing call register, 11"" x 8 1/2"", 100 messages",33.36
8532,CA-2017-156748,30-11-2017,06-12-2017,Standard Class,BS-11755,bruce stewart,Consumer,United States,Detroit,Michigan,48227.0,Central,OFF-PA-10002713,Office Supplies,Paper,"adams phone message book, 200 message capacity, 8 1/16” x 11”",13.76
8533,CA-2017-156748,30-11-2017,06-12-2017,Standard Class,BS-11755,bruce stewart,Consumer,United States,Detroit,Michigan,48227.0,Central,OFF-ST-10001370,Office Supplies,Storage,sensible storage wiretech storage systems,496.86
8534,CA-2017-156748,30-11-2017,06-12-2017,Standard Class,BS-11755,bruce stewart,Consumer,United States,Detroit,Michigan,48227.0,Central,FUR-CH-10000513,Furniture,Chairs,high-back leather manager's chair,389.97
8535,CA-2016-169677,13-01-2016,15-01-2016,Second Class,KS-16300,karen seio,Corporate,United States,Columbus,Georgia,31907.0,South,OFF-LA-10003223,Office Supplies,Labels,avery 508,9.82
8536,US-2015-163146,16-05-2015,20-05-2015,Standard Class,CC-12475,cindy chapman,Consumer,United States,San Francisco,California,94122.0,West,TEC-AC-10002217,Technology,Accessories,imation clip usb flash drive - 8 gb,56.4
8537,CA-2016-157343,07-06-2016,11-06-2016,Standard Class,HD-14785,harold dahlen,Home Office,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-BI-10003707,Office Supplies,Binders,aluminum screw posts,18.312
8538,CA-2016-157343,07-06-2016,11-06-2016,Standard Class,HD-14785,harold dahlen,Home Office,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-PA-10000552,Office Supplies,Paper,xerox 200,25.92
8539,CA-2016-157343,07-06-2016,11-06-2016,Standard Class,HD-14785,harold dahlen,Home Office,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-AR-10003183,Office Supplies,Art,avery fluorescent highlighter four-color set,8.016
8540,CA-2018-147354,09-03-2018,13-03-2018,Standard Class,KB-16315,karl braun,Consumer,United States,Los Angeles,California,90008.0,West,TEC-CO-10000971,Technology,Copiers,hewlett packard 310 color digital copier,479.984
8541,CA-2018-147354,09-03-2018,13-03-2018,Standard Class,KB-16315,karl braun,Consumer,United States,Los Angeles,California,90008.0,West,OFF-BI-10003910,Office Supplies,Binders,dxl angle-view binders with locking rings by samsill,30.84
8542,CA-2016-157287,22-12-2016,23-12-2016,First Class,HR-14830,harold ryan,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-ST-10001172,Office Supplies,Storage,"tennsco lockers, sand",33.568
8543,CA-2016-157287,22-12-2016,23-12-2016,First Class,HR-14830,harold ryan,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,FUR-CH-10001270,Furniture,Chairs,harbour creations steel folding chair,422.625
8544,CA-2015-137575,06-08-2015,11-08-2015,Standard Class,TB-21625,trudy brown,Consumer,United States,New York City,New York,10035.0,East,TEC-AC-10004571,Technology,Accessories,logitech g700s rechargeable gaming mouse,199.98
8545,CA-2017-119074,27-03-2017,31-03-2017,Standard Class,DS-13180,david smith,Corporate,United States,Columbus,Georgia,31907.0,South,FUR-FU-10004053,Furniture,Furnishings,dax two-tone silver metal document frame,20.24
8546,CA-2017-119074,27-03-2017,31-03-2017,Standard Class,DS-13180,david smith,Corporate,United States,Columbus,Georgia,31907.0,South,FUR-FU-10003731,Furniture,Furnishings,"eldon expressions wood and plastic desk accessories, oak",39.92
8547,CA-2017-119074,27-03-2017,31-03-2017,Standard Class,DS-13180,david smith,Corporate,United States,Columbus,Georgia,31907.0,South,OFF-BI-10000962,Office Supplies,Binders,"acco flexible accohide square ring data binder, dark blue, 11 1/2"" x 14"" 7/8""",32.54
8548,CA-2016-149566,05-12-2016,10-12-2016,Standard Class,GB-14530,george bell,Corporate,United States,Los Angeles,California,90049.0,West,TEC-AC-10001266,Technology,Accessories,memorex micro travel drive 8 gb,39.0
8549,CA-2016-149566,05-12-2016,10-12-2016,Standard Class,GB-14530,george bell,Corporate,United States,Los Angeles,California,90049.0,West,OFF-LA-10000452,Office Supplies,Labels,avery 488,12.6
8550,CA-2016-126186,11-09-2016,12-09-2016,First Class,GB-14530,george bell,Corporate,United States,Aurora,Colorado,80013.0,West,FUR-FU-10000073,Furniture,Furnishings,deflect-o glasstique clear desk accessories,24.64
8551,CA-2016-121132,17-07-2016,24-07-2016,Standard Class,VB-21745,victoria brennan,Corporate,United States,Houston,Texas,77041.0,Central,OFF-LA-10002368,Office Supplies,Labels,avery 479,6.264
8552,CA-2016-121132,17-07-2016,24-07-2016,Standard Class,VB-21745,victoria brennan,Corporate,United States,Houston,Texas,77041.0,Central,OFF-FA-10004248,Office Supplies,Fasteners,advantus t-pin paper clips,14.432
8553,CA-2015-140473,30-05-2015,03-06-2015,Standard Class,MC-17425,mark cousins,Corporate,United States,Chicago,Illinois,60623.0,Central,TEC-CO-10004202,Technology,Copiers,brother dcp1000 digital 3 in 1 multifunction machine,719.976
8554,US-2018-102904,13-11-2018,20-11-2018,Standard Class,CB-12025,cassandra brandow,Consumer,United States,Decatur,Alabama,35601.0,South,TEC-AC-10000927,Technology,Accessories,anker ultrathin bluetooth wireless keyboard aluminum cover with stand,239.92
8555,CA-2017-102092,09-12-2017,11-12-2017,First Class,PM-18940,paul macintyre,Consumer,United States,Springfield,Virginia,22153.0,South,FUR-TA-10002530,Furniture,Tables,"iceberg officeworks 42"" round tables",1056.86
8556,CA-2016-117884,22-03-2016,22-03-2016,Same Day,DC-13285,debra catini,Consumer,United States,Plantation,Florida,33317.0,South,TEC-AC-10002567,Technology,Accessories,logitech g602 wireless gaming mouse,447.944
8557,CA-2016-117884,22-03-2016,22-03-2016,Same Day,DC-13285,debra catini,Consumer,United States,Plantation,Florida,33317.0,South,OFF-ST-10002182,Office Supplies,Storage,"iris 3-drawer stacking bin, black",150.408
8558,CA-2017-132829,23-12-2017,26-12-2017,Second Class,LA-16780,laura armstrong,Corporate,United States,Houston,Texas,77041.0,Central,TEC-PH-10004539,Technology,Phones,wireless extenders zboost yx545 soho signal booster,453.576
8559,CA-2017-132829,23-12-2017,26-12-2017,Second Class,LA-16780,laura armstrong,Corporate,United States,Houston,Texas,77041.0,Central,OFF-LA-10002945,Office Supplies,Labels,"permanent self-adhesive file folder labels for typewriters, 1 1/8 x 3 1/2, white",45.36
8560,CA-2017-132829,23-12-2017,26-12-2017,Second Class,LA-16780,laura armstrong,Corporate,United States,Houston,Texas,77041.0,Central,TEC-PH-10004345,Technology,Phones,cisco spa 502g ip phone,287.88
8561,CA-2017-132829,23-12-2017,26-12-2017,Second Class,LA-16780,laura armstrong,Corporate,United States,Houston,Texas,77041.0,Central,TEC-PH-10004912,Technology,Phones,cisco spa112 2 port phone adapter,131.88
8562,CA-2017-132829,23-12-2017,26-12-2017,Second Class,LA-16780,laura armstrong,Corporate,United States,Houston,Texas,77041.0,Central,FUR-FU-10000206,Furniture,Furnishings,"ge general purpose, extra long life, showcase & floodlight incandescent bulbs",2.328
8563,CA-2017-123540,02-04-2017,06-04-2017,Second Class,DJ-13420,denny joy,Corporate,United States,Milwaukee,Wisconsin,53209.0,Central,FUR-CH-10000847,Furniture,Chairs,global executive mid-back manager's chair,1454.9
8564,US-2018-108315,30-04-2018,04-05-2018,Standard Class,MH-18115,mick hernandez,Home Office,United States,Sanford,Florida,32771.0,South,OFF-BI-10000822,Office Supplies,Binders,"acco presstex data binder with storage hooks, light blue, 9 1/2"" x 11""",4.842
8565,US-2018-108315,30-04-2018,04-05-2018,Standard Class,MH-18115,mick hernandez,Home Office,United States,Sanford,Florida,32771.0,South,FUR-FU-10000747,Furniture,Furnishings,tenex b1-re series chair mats for low pile carpets,220.704
8566,CA-2017-134110,17-11-2017,18-11-2017,First Class,BG-11035,barry gonzalez,Consumer,United States,The Colony,Texas,75056.0,Central,TEC-PH-10002350,Technology,Phones,apple earpods with remote and mic,67.176
8567,CA-2017-134110,17-11-2017,18-11-2017,First Class,BG-11035,barry gonzalez,Consumer,United States,The Colony,Texas,75056.0,Central,OFF-PA-10000697,Office Supplies,Paper,"tops voice message log book, flash format",15.232
8568,US-2017-136581,10-11-2017,12-11-2017,First Class,SV-20365,seth vernon,Consumer,United States,Troy,Ohio,45373.0,East,OFF-PA-10002787,Office Supplies,Paper,xerox 227,31.104
8569,CA-2017-162390,06-12-2017,12-12-2017,Standard Class,DP-13105,dave poirier,Corporate,United States,Hempstead,New York,11550.0,East,OFF-BI-10004318,Office Supplies,Binders,ibico eb-19 dual function manual binding system,968.744
8570,CA-2017-162390,06-12-2017,12-12-2017,Standard Class,DP-13105,dave poirier,Corporate,United States,Hempstead,New York,11550.0,East,OFF-BI-10001721,Office Supplies,Binders,trimflex flexible post binders,222.352
8571,CA-2017-162390,06-12-2017,12-12-2017,Standard Class,DP-13105,dave poirier,Corporate,United States,Hempstead,New York,11550.0,East,TEC-CO-10004202,Technology,Copiers,brother dcp1000 digital 3 in 1 multifunction machine,479.984
8572,CA-2017-162222,03-04-2017,03-04-2017,Same Day,SR-20740,steven roelle,Home Office,United States,Dallas,Texas,75081.0,Central,OFF-PA-10003893,Office Supplies,Paper,xerox 1962,10.272
8573,CA-2015-121629,28-11-2015,02-12-2015,Standard Class,BT-11680,brian thompson,Consumer,United States,Houston,Texas,77041.0,Central,TEC-MA-10004679,Technology,Machines,startech.com 10/100 vdsl2 ethernet extender kit,998.85
8574,CA-2016-164623,20-10-2016,22-10-2016,First Class,MS-17770,maxwell schwartz,Consumer,United States,New York City,New York,10035.0,East,OFF-PA-10000249,Office Supplies,Paper,easy-staple paper,24.56
8575,CA-2015-159849,19-09-2015,19-09-2015,Same Day,JK-15640,jim kriz,Home Office,United States,San Francisco,California,94110.0,West,OFF-FA-10000053,Office Supplies,Fasteners,revere boxed rubber bands by revere,5.67
8576,CA-2018-101273,27-08-2018,30-08-2018,Second Class,ST-20530,shui tom,Consumer,United States,Port Saint Lucie,Florida,34952.0,South,OFF-AP-10000804,Office Supplies,Appliances,hoover portapower portable vacuum,14.336
8577,CA-2018-106747,03-07-2018,04-07-2018,First Class,TS-21505,tony sayre,Consumer,United States,Concord,New Hampshire,3301.0,East,FUR-FU-10004188,Furniture,Furnishings,luxo professional combination clamp-on lamps,102.3
8578,CA-2018-146164,22-12-2018,26-12-2018,Standard Class,CM-12190,charlotte melton,Consumer,United States,Rochester,Minnesota,55901.0,Central,FUR-TA-10004915,Furniture,Tables,"office impressions end table, 20-1/2""h x 24""w x 20""d",607.52
